date,value
2015-07-01 12:00:00,2905.0
2015-07-01 13:00:00,3025.0
2015-07-01 14:00:00,2895.0
2015-07-01 15:00:00,2788.0
2015-07-01 16:00:00,2683.0
2015-07-01 17:00:00,2521.0
2015-07-01 18:00:00,2269.0
2015-07-01 19:00:00,1972.0
2015-07-01 20:00:00,1749.0
2015-07-01 21:00:00,1597.0
2015-07-01 22:00:00,1481.0
2015-07-01 23:00:00,1419.0
2015-07-02 00:00:00,1381.0
2015-07-02 01:00:00,1486.0
2015-07-02 02:00:00,1686.0
2015-07-02 03:00:00,1917.0
2015-07-02 04:00:00,2090.0
2015-07-02 05:00:00,2245.0
2015-07-02 06:00:00,2355.0
2015-07-02 07:00:00,2523.0
2015-07-02 08:00:00,2670.0
2015-07-02 09:00:00,2805.0
2015-07-02 10:00:00,2915.0
2015-07-02 11:00:00,2982.0
2015-07-02 12:00:00,2999.0
2015-07-02 13:00:00,2991.0
2015-07-02 14:00:00,2955.0
2015-07-02 15:00:00,2908.0
2015-07-02 16:00:00,2817.0
2015-07-02 17:00:00,2689.0
2015-07-02 18:00:00,2450.0
2015-07-02 19:00:00,2135.0
2015-07-02 20:00:00,1949.0
2015-07-02 21:00:00,1864.0
2015-07-02 22:00:00,1763.0
2015-07-02 23:00:00,1770.0
2015-07-03 00:00:00,1717.0
2015-07-03 01:00:00,1719.0
2015-07-03 02:00:00,1913.0
2015-07-03 03:00:00,2114.0
2015-07-03 04:00:00,2253.0
2015-07-03 05:00:00,2393.0
2015-07-03 06:00:00,2558.0
2015-07-03 07:00:00,2691.0
2015-07-03 08:00:00,2847.0
2015-07-03 09:00:00,2957.0
2015-07-03 10:00:00,3040.0
2015-07-03 11:00:00,3071.0
2015-07-03 12:00:00,3100.0
2015-07-03 13:00:00,3097.0
2015-07-03 14:00:00,3096.0
2015-07-03 15:00:00,3043.0
2015-07-03 16:00:00,2862.0
2015-07-03 17:00:00,2727.0
2015-07-03 18:00:00,2472.0
2015-07-03 19:00:00,2177.0
2015-07-03 20:00:00,1927.0
2015-07-03 21:00:00,1736.0
2015-07-03 22:00:00,1673.0
2015-07-03 23:00:00,1613.0
2015-07-04 00:00:00,1610.0
2015-07-04 01:00:00,1618.0
2015-07-04 02:00:00,1721.0
2015-07-04 03:00:00,1868.0
2015-07-04 04:00:00,1930.0
2015-07-04 05:00:00,2089.0
2015-07-04 06:00:00,2242.0
2015-07-04 07:00:00,2381.0
2015-07-04 08:00:00,2494.0
2015-07-04 09:00:00,2578.0
2015-07-04 10:00:00,2633.0
2015-07-04 11:00:00,2679.0
2015-07-04 12:00:00,2731.0
2015-07-04 13:00:00,2736.0
2015-07-04 14:00:00,2734.0
2015-07-04 15:00:00,2663.0
2015-07-04 16:00:00,2556.0
2015-07-04 17:00:00,2528.0
2015-07-04 18:00:00,2304.0
2015-07-04 19:00:00,2051.0
2015-07-04 20:00:00,1791.0
2015-07-04 21:00:00,1597.0
2015-07-04 22:00:00,1518.0
2015-07-04 23:00:00,1524.0
2015-07-05 00:00:00,1538.0
2015-07-05 01:00:00,1508.0
2015-07-05 02:00:00,1589.0
2015-07-05 03:00:00,1602.0
2015-07-05 04:00:00,1659.0
2015-07-05 05:00:00,1834.0
2015-07-05 06:00:00,1994.0
2015-07-05 07:00:00,2108.0
2015-07-05 08:00:00,2219.0
2015-07-05 09:00:00,2328.0
2015-07-05 10:00:00,2388.0
2015-07-05 11:00:00,2449.0
2015-07-05 12:00:00,2459.0
2015-07-05 13:00:00,2470.0
2015-07-05 14:00:00,2507.0
2015-07-05 15:00:00,2436.0
2015-07-05 16:00:00,2343.0
2015-07-05 17:00:00,2261.0
2015-07-05 18:00:00,2097.0
