date,value
2015-07-01 12:00:00,2956.0
2015-07-01 13:00:00,2853.0
2015-07-01 14:00:00,2731.0
2015-07-01 15:00:00,2494.0
2015-07-01 16:00:00,2209.0
2015-07-01 17:00:00,1983.0
2015-07-01 18:00:00,1831.0
2015-07-01 19:00:00,1723.0
2015-07-01 20:00:00,1659.0
2015-07-01 21:00:00,1645.0
2015-07-01 22:00:00,1707.0
2015-07-01 23:00:00,1811.0
2015-07-02 00:00:00,1916.0
2015-07-02 01:00:00,2134.0
2015-07-02 02:00:00,2391.0
2015-07-02 03:00:00,2638.0
2015-07-02 04:00:00,2823.0
2015-07-02 05:00:00,2950.0
2015-07-02 06:00:00,3046.0
2015-07-02 07:00:00,3093.0
2015-07-02 08:00:00,3060.0
2015-07-02 09:00:00,3141.0
2015-07-02 10:00:00,3133.0
2015-07-02 11:00:00,3090.0
2015-07-02 12:00:00,2970.0
2015-07-02 13:00:00,2851.0
2015-07-02 14:00:00,2694.0
2015-07-02 15:00:00,2410.0
2015-07-02 16:00:00,2149.0
2015-07-02 17:00:00,1930.0
2015-07-02 18:00:00,1777.0
2015-07-02 19:00:00,1641.0
2015-07-02 20:00:00,1563.0
2015-07-02 21:00:00,1619.0
2015-07-02 22:00:00,1645.0
2015-07-02 23:00:00,1736.0
2015-07-03 00:00:00,1853.0
2015-07-03 01:00:00,2066.0
2015-07-03 02:00:00,2310.0
2015-07-03 03:00:00,2555.0
2015-07-03 04:00:00,2766.0
2015-07-03 05:00:00,2950.0
2015-07-03 06:00:00,3055.0
2015-07-03 07:00:00,3089.0
2015-07-03 08:00:00,2967.0
2015-07-03 09:00:00,2722.0
2015-07-03 10:00:00,2666.0
2015-07-03 11:00:00,2586.0
2015-07-03 12:00:00,2483.0
2015-07-03 13:00:00,2407.0
2015-07-03 14:00:00,2344.0
2015-07-03 15:00:00,2162.0
2015-07-03 16:00:00,1970.0
2015-07-03 17:00:00,1788.0
2015-07-03 18:00:00,1655.0
2015-07-03 19:00:00,1561.0
2015-07-03 20:00:00,1508.0
2015-07-03 21:00:00,1493.0
2015-07-03 22:00:00,1524.0
2015-07-03 23:00:00,1572.0
2015-07-04 00:00:00,1649.0
2015-07-04 01:00:00,1889.0
2015-07-04 02:00:00,2151.0
2015-07-04 03:00:00,2400.0
2015-07-04 04:00:00,2623.0
2015-07-04 05:00:00,2792.0
2015-07-04 06:00:00,2924.0
2015-07-04 07:00:00,3021.0
2015-07-04 08:00:00,3080.0
2015-07-04 09:00:00,3036.0
2015-07-04 10:00:00,2950.0
2015-07-04 11:00:00,2805.0
2015-07-04 12:00:00,2589.0
2015-07-04 13:00:00,2465.0
2015-07-04 14:00:00,2340.0
2015-07-04 15:00:00,2190.0
2015-07-04 16:00:00,2008.0
2015-07-04 17:00:00,1817.0
2015-07-04 18:00:00,1691.0
2015-07-04 19:00:00,1582.0
2015-07-04 20:00:00,1510.0
2015-07-04 21:00:00,1477.0
2015-07-04 22:00:00,1477.0
2015-07-04 23:00:00,1496.0
2015-07-05 00:00:00,1529.0
2015-07-05 01:00:00,1717.0
2015-07-05 02:00:00,1977.0
2015-07-05 03:00:00,2259.0
2015-07-05 04:00:00,2504.0
2015-07-05 05:00:00,2679.0
2015-07-05 06:00:00,2797.0
2015-07-05 07:00:00,2870.0
2015-07-05 08:00:00,2893.0
2015-07-05 09:00:00,2779.0
2015-07-05 10:00:00,2704.0
2015-07-05 11:00:00,2534.0
2015-07-05 12:00:00,2383.0
2015-07-05 13:00:00,2290.0
2015-07-05 14:00:00,2175.0
2015-07-05 15:00:00,2096.0
2015-07-05 16:00:00,1976.0
2015-07-05 17:00:00,1819.0
2015-07-05 18:00:00,1685.0
2015-07-05 19:00:00,1608.0
2015-07-05 20:00:00,1539.0
2015-07-05 21:00:00,1511.0
2015-07-05 22:00:00,1516.0
2015-07-05 23:00:00,1527.0
2015-07-06 00:00:00,1569.0
2015-07-06 01:00:00,1795.0
2015-07-06 02:00:00,2094.0
2015-07-06 03:00:00,2339.0
2015-07-06 04:00:00,2556.0
2015-07-06 05:00:00,2745.0
2015-07-06 06:00:00,2880.0
2015-07-06 07:00:00,2972.0
2015-07-06 08:00:00,2985.0
2015-07-06 09:00:00,2983.0
2015-07-06 10:00:00,2844.0
2015-07-06 11:00:00,2533.0
2015-07-06 12:00:00,2399.0
2015-07-06 13:00:00,2316.0
2015-07-06 14:00:00,2223.0
2015-07-06 15:00:00,2064.0
2015-07-06 16:00:00,1866.0
2015-07-06 17:00:00,1676.0
2015-07-06 18:00:00,1571.0
2015-07-06 19:00:00,1484.0
2015-07-06 20:00:00,1445.0
2015-07-06 21:00:00,1441.0
2015-07-06 22:00:00,1510.0
2015-07-06 23:00:00,1632.0
2015-07-07 00:00:00,1756.0
2015-07-07 01:00:00,1949.0
2015-07-07 02:00:00,2156.0
2015-07-07 03:00:00,2395.0
2015-07-07 04:00:00,2606.0
2015-07-07 05:00:00,2802.0
2015-07-07 06:00:00,2989.0
2015-07-07 07:00:00,3080.0
2015-07-07 08:00:00,3112.0
2015-07-07 09:00:00,3057.0
2015-07-07 10:00:00,2879.0
2015-07-07 11:00:00,2669.0
2015-07-07 12:00:00,2541.0
2015-07-07 13:00:00,2456.0
2015-07-07 14:00:00,2331.0
2015-07-07 15:00:00,2121.0
2015-07-07 16:00:00,1913.0
2015-07-07 17:00:00,1736.0
2015-07-07 18:00:00,1604.0
2015-07-07 19:00:00,1523.0
2015-07-07 20:00:00,1474.0
2015-07-07 21:00:00,1478.0
2015-07-07 22:00:00,1547.0
2015-07-07 23:00:00,1680.0
2015-07-08 00:00:00,1799.0
2015-07-08 01:00:00,1980.0
2015-07-08 02:00:00,2207.0
2015-07-08 03:00:00,2442.0
2015-07-08 04:00:00,2654.0
2015-07-08 05:00:00,2803.0
2015-07-08 06:00:00,2858.0
