date,value
2015-07-01 12:00:00,762.0
2015-07-01 13:00:00,795.0
2015-07-01 14:00:00,817.0
2015-07-01 15:00:00,801.0
2015-07-01 16:00:00,800.0
2015-07-01 17:00:00,709.0
2015-07-01 18:00:00,670.0
2015-07-01 19:00:00,620.0
2015-07-01 20:00:00,637.0
2015-07-01 21:00:00,619.0
2015-07-01 22:00:00,633.0
2015-07-01 23:00:00,617.0
2015-07-02 00:00:00,619.0
2015-07-02 01:00:00,680.0
2015-07-02 02:00:00,695.0
2015-07-02 03:00:00,784.0
2015-07-02 04:00:00,806.0
2015-07-02 05:00:00,864.0
2015-07-02 06:00:00,925.0
2015-07-02 07:00:00,952.0
2015-07-02 08:00:00,949.0
2015-07-02 09:00:00,943.0
2015-07-02 10:00:00,947.0
2015-07-02 11:00:00,920.0
2015-07-02 12:00:00,893.0
2015-07-02 13:00:00,836.0
2015-07-02 14:00:00,864.0
2015-07-02 15:00:00,868.0
2015-07-02 16:00:00,812.0
2015-07-02 17:00:00,752.0
2015-07-02 18:00:00,732.0
2015-07-02 19:00:00,730.0
2015-07-02 20:00:00,684.0
2015-07-02 21:00:00,664.0
2015-07-02 22:00:00,669.0
2015-07-02 23:00:00,702.0
2015-07-03 00:00:00,699.0
2015-07-03 01:00:00,712.0
2015-07-03 02:00:00,729.0
2015-07-03 03:00:00,801.0
2015-07-03 04:00:00,813.0
2015-07-03 05:00:00,820.0
2015-07-03 06:00:00,825.0
2015-07-03 07:00:00,730.0
2015-07-03 08:00:00,789.0
2015-07-03 09:00:00,829.0
2015-07-03 10:00:00,885.0
2015-07-03 11:00:00,921.0
2015-07-03 12:00:00,848.0
2015-07-03 13:00:00,831.0
2015-07-03 14:00:00,878.0
2015-07-03 15:00:00,844.0
2015-07-03 16:00:00,879.0
2015-07-03 17:00:00,735.0
2015-07-03 18:00:00,737.0
2015-07-03 19:00:00,747.0
2015-07-03 20:00:00,773.0
2015-07-03 21:00:00,684.0
2015-07-03 22:00:00,685.0
2015-07-03 23:00:00,698.0
2015-07-04 00:00:00,662.0
2015-07-04 01:00:00,741.0
2015-07-04 02:00:00,767.0
2015-07-04 03:00:00,731.0
2015-07-04 04:00:00,867.0
2015-07-04 05:00:00,965.0
2015-07-04 06:00:00,963.0
2015-07-04 07:00:00,977.0
2015-07-04 08:00:00,1000.0
2015-07-04 09:00:00,985.0
2015-07-04 10:00:00,1003.0
2015-07-04 11:00:00,955.0
2015-07-04 12:00:00,903.0
2015-07-04 13:00:00,901.0
2015-07-04 14:00:00,921.0
2015-07-04 15:00:00,924.0
2015-07-04 16:00:00,947.0
2015-07-04 17:00:00,844.0
2015-07-04 18:00:00,763.0
2015-07-04 19:00:00,750.0
2015-07-04 20:00:00,706.0
2015-07-04 21:00:00,673.0
2015-07-04 22:00:00,662.0
2015-07-04 23:00:00,666.0
2015-07-05 00:00:00,636.0
2015-07-05 01:00:00,686.0
2015-07-05 02:00:00,752.0
2015-07-05 03:00:00,829.0
2015-07-05 04:00:00,874.0
2015-07-05 05:00:00,915.0
2015-07-05 06:00:00,942.0
2015-07-05 07:00:00,938.0
2015-07-05 08:00:00,962.0
2015-07-05 09:00:00,1010.0
2015-07-05 10:00:00,997.0
2015-07-05 11:00:00,946.0
2015-07-05 12:00:00,836.0
2015-07-05 13:00:00,732.0
2015-07-05 14:00:00,657.0
2015-07-05 15:00:00,673.0
2015-07-05 16:00:00,722.0
2015-07-05 17:00:00,690.0
2015-07-05 18:00:00,647.0
2015-07-05 19:00:00,678.0
2015-07-05 20:00:00,643.0
2015-07-05 21:00:00,616.0
2015-07-05 22:00:00,616.0
2015-07-05 23:00:00,617.0
2015-07-06 00:00:00,623.0
2015-07-06 01:00:00,641.0
2015-07-06 02:00:00,742.0
2015-07-06 03:00:00,738.0
2015-07-06 04:00:00,656.0
2015-07-06 05:00:00,630.0
2015-07-06 06:00:00,654.0
2015-07-06 07:00:00,679.0
2015-07-06 08:00:00,693.0
2015-07-06 09:00:00,754.0
2015-07-06 10:00:00,781.0
2015-07-06 11:00:00,791.0
2015-07-06 12:00:00,764.0
2015-07-06 13:00:00,691.0
2015-07-06 14:00:00,708.0
2015-07-06 15:00:00,705.0
2015-07-06 16:00:00,684.0
2015-07-06 17:00:00,643.0
2015-07-06 18:00:00,663.0
2015-07-06 19:00:00,621.0
2015-07-06 20:00:00,614.0
2015-07-06 21:00:00,620.0
2015-07-06 22:00:00,637.0
2015-07-06 23:00:00,671.0
2015-07-07 00:00:00,628.0
2015-07-07 01:00:00,680.0
2015-07-07 02:00:00,680.0
2015-07-07 03:00:00,733.0
2015-07-07 04:00:00,798.0
2015-07-07 05:00:00,793.0
2015-07-07 06:00:00,858.0
2015-07-07 07:00:00,906.0
2015-07-07 08:00:00,939.0
2015-07-07 09:00:00,941.0
2015-07-07 10:00:00,936.0
2015-07-07 11:00:00,906.0
2015-07-07 12:00:00,905.0
2015-07-07 13:00:00,878.0
2015-07-07 14:00:00,878.0
2015-07-07 15:00:00,817.0
2015-07-07 16:00:00,833.0
2015-07-07 17:00:00,768.0
2015-07-07 18:00:00,725.0
2015-07-07 19:00:00,724.0
2015-07-07 20:00:00,681.0
2015-07-07 21:00:00,653.0
2015-07-07 22:00:00,651.0
2015-07-07 23:00:00,686.0
2015-07-08 00:00:00,675.0
2015-07-08 01:00:00,711.0
2015-07-08 02:00:00,734.0
