date,value
2015-07-01 12:00:00,20030.0
2015-07-01 13:00:00,19387.0
2015-07-01 14:00:00,18646.0
2015-07-01 15:00:00,17221.0
2015-07-01 16:00:00,15420.0
2015-07-01 17:00:00,13794.0
2015-07-01 18:00:00,12679.0
2015-07-01 19:00:00,11861.0
2015-07-01 20:00:00,11339.0
2015-07-01 21:00:00,11160.0
2015-07-01 22:00:00,11441.0
2015-07-01 23:00:00,12162.0
2015-07-02 00:00:00,12812.0
2015-07-02 01:00:00,14042.0
2015-07-02 02:00:00,15794.0
2015-07-02 03:00:00,17719.0
2015-07-02 04:00:00,19238.0
2015-07-02 05:00:00,20337.0
2015-07-02 06:00:00,21233.0
2015-07-02 07:00:00,21653.0
2015-07-02 08:00:00,21779.0
2015-07-02 09:00:00,21691.0
2015-07-02 10:00:00,21158.0
2015-07-02 11:00:00,20317.0
2015-07-02 12:00:00,19421.0
2015-07-02 13:00:00,18790.0
2015-07-02 14:00:00,17984.0
2015-07-02 15:00:00,16686.0
2015-07-02 16:00:00,15244.0
2015-07-02 17:00:00,13935.0
2015-07-02 18:00:00,12977.0
2015-07-02 19:00:00,12257.0
2015-07-02 20:00:00,11834.0
2015-07-02 21:00:00,11731.0
2015-07-02 22:00:00,12026.0
2015-07-02 23:00:00,12646.0
2015-07-03 00:00:00,13317.0
2015-07-03 01:00:00,14598.0
2015-07-03 02:00:00,16262.0
2015-07-03 03:00:00,17963.0
2015-07-03 04:00:00,19424.0
2015-07-03 05:00:00,20421.0
2015-07-03 06:00:00,21194.0
2015-07-03 07:00:00,21631.0
2015-07-03 08:00:00,21691.0
2015-07-03 09:00:00,21562.0
2015-07-03 10:00:00,20917.0
2015-07-03 11:00:00,19915.0
2015-07-03 12:00:00,18923.0
2015-07-03 13:00:00,18338.0
2015-07-03 14:00:00,17648.0
2015-07-03 15:00:00,16500.0
2015-07-03 16:00:00,15190.0
2015-07-03 17:00:00,13824.0
2015-07-03 18:00:00,12942.0
2015-07-03 19:00:00,12278.0
2015-07-03 20:00:00,11755.0
2015-07-03 21:00:00,11462.0
2015-07-03 22:00:00,11513.0
2015-07-03 23:00:00,11692.0
2015-07-04 00:00:00,12257.0
2015-07-04 01:00:00,13988.0
2015-07-04 02:00:00,15932.0
2015-07-04 03:00:00,17628.0
2015-07-04 04:00:00,19076.0
2015-07-04 05:00:00,20163.0
2015-07-04 06:00:00,20937.0
2015-07-04 07:00:00,21475.0
2015-07-04 08:00:00,21679.0
2015-07-04 09:00:00,21394.0
2015-07-04 10:00:00,20431.0
2015-07-04 11:00:00,19123.0
2015-07-04 12:00:00,18260.0
2015-07-04 13:00:00,17859.0
2015-07-04 14:00:00,17271.0
2015-07-04 15:00:00,16138.0
2015-07-04 16:00:00,14702.0
2015-07-04 17:00:00,13469.0
2015-07-04 18:00:00,12380.0
