date,value
2014-02-15 12:00:00,511.0
2014-02-15 13:00:00,483.0
2014-02-15 14:00:00,295.0
2014-02-15 15:00:00,197.0
2014-02-15 16:00:00,89.0
2014-02-15 17:00:00,81.0
2014-02-15 18:00:00,46.0
2014-02-15 19:00:00,76.0
2014-02-15 20:00:00,126.0
2014-02-15 21:00:00,180.0
2014-02-15 22:00:00,375.0
2014-02-15 23:00:00,511.0
2014-02-16 00:00:00,718.0
2014-02-16 01:00:00,783.0
2014-02-16 02:00:00,772.0
2014-02-16 03:00:00,736.0
2014-02-16 04:00:00,753.0
2014-02-16 05:00:00,769.0
2014-02-16 06:00:00,839.0
2014-02-16 07:00:00,939.0
2014-02-16 08:00:00,986.0
2014-02-16 09:00:00,917.0
2014-02-16 10:00:00,941.0
2014-02-16 11:00:00,912.0
2014-02-16 12:00:00,831.0
2014-02-16 13:00:00,840.0
2014-02-16 14:00:00,507.0
2014-02-16 15:00:00,421.0
2014-02-16 16:00:00,187.0
2014-02-16 17:00:00,120.0
2014-02-16 18:00:00,95.0
2014-02-16 19:00:00,141.0
2014-02-16 20:00:00,119.0
2014-02-16 21:00:00,236.0
2014-02-16 22:00:00,406.0
2014-02-16 23:00:00,460.0
2014-02-17 00:00:00,653.0
2014-02-17 01:00:00,796.0
2014-02-17 02:00:00,831.0
2014-02-17 03:00:00,693.0
2014-02-17 04:00:00,696.0
2014-02-17 05:00:00,720.0
2014-02-17 06:00:00,605.0
2014-02-17 07:00:00,649.0
2014-02-17 08:00:00,636.0
2014-02-17 09:00:00,565.0
2014-02-17 10:00:00,402.0
2014-02-17 11:00:00,300.0
2014-02-17 12:00:00,255.0
2014-02-17 13:00:00,170.0
2014-02-17 14:00:00,289.0
2014-02-17 15:00:00,52.0
2014-02-17 16:00:00,41.0
2014-02-17 17:00:00,40.0
2014-02-17 18:00:00,72.0
2014-02-17 19:00:00,144.0
2014-02-17 20:00:00,347.0
2014-02-17 21:00:00,295.0
2014-02-17 22:00:00,385.0
2014-02-17 23:00:00,590.0
2014-02-18 00:00:00,922.0
2014-02-18 01:00:00,933.0
2014-02-18 02:00:00,763.0
2014-02-18 03:00:00,604.0
2014-02-18 04:00:00,651.0
2014-02-18 05:00:00,718.0
2014-02-18 06:00:00,683.0
2014-02-18 07:00:00,602.0
2014-02-18 08:00:00,544.0
2014-02-18 09:00:00,452.0
2014-02-18 10:00:00,311.0
2014-02-18 11:00:00,193.0
2014-02-18 12:00:00,125.0
2014-02-18 13:00:00,80.0
2014-02-18 14:00:00,52.0
2014-02-18 15:00:00,35.0
2014-02-18 16:00:00,42.0
2014-02-18 17:00:00,22.0
2014-02-18 18:00:00,76.0
2014-02-18 19:00:00,172.0
2014-02-18 20:00:00,389.0
2014-02-18 21:00:00,330.0
2014-02-18 22:00:00,490.0
2014-02-18 23:00:00,684.0
2014-02-19 00:00:00,1019.0
2014-02-19 01:00:00,961.0
2014-02-19 02:00:00,736.0
2014-02-19 03:00:00,664.0
2014-02-19 04:00:00,706.0
2014-02-19 05:00:00,811.0
2014-02-19 06:00:00,819.0
2014-02-19 07:00:00,718.0
2014-02-19 08:00:00,612.0
2014-02-19 09:00:00,536.0
2014-02-19 10:00:00,355.0
2014-02-19 11:00:00,302.0
2014-02-19 12:00:00,126.0
2014-02-19 13:00:00,97.0
2014-02-19 14:00:00,60.0
2014-02-19 15:00:00,42.0
2014-02-19 16:00:00,48.0
2014-02-19 17:00:00,28.0
2014-02-19 18:00:00,77.0
2014-02-19 19:00:00,165.0
2014-02-19 20:00:00,347.0
2014-02-19 21:00:00,328.0
2014-02-19 22:00:00,450.0
2014-02-19 23:00:00,569.0
2014-02-20 00:00:00,1067.0
2014-02-20 01:00:00,921.0
2014-02-20 02:00:00,735.0
2014-02-20 03:00:00,728.0
2014-02-20 04:00:00,779.0
2014-02-20 05:00:00,785.0
2014-02-20 06:00:00,749.0
2014-02-20 07:00:00,626.0
2014-02-20 08:00:00,536.0
2014-02-20 09:00:00,378.0
2014-02-20 10:00:00,286.0
2014-02-20 11:00:00,291.0
2014-02-20 12:00:00,161.0
2014-02-20 13:00:00,94.0
2014-02-20 14:00:00,53.0
2014-02-20 15:00:00,57.0
2014-02-20 16:00:00,31.0
2014-02-20 17:00:00,34.0
2014-02-20 18:00:00,71.0
2014-02-20 19:00:00,153.0
2014-02-20 20:00:00,393.0
2014-02-20 21:00:00,296.0
2014-02-20 22:00:00,475.0
2014-02-20 23:00:00,605.0
2014-02-21 00:00:00,992.0
2014-02-21 01:00:00,999.0
2014-02-21 02:00:00,731.0
2014-02-21 03:00:00,679.0
2014-02-21 04:00:00,755.0
2014-02-21 05:00:00,867.0
2014-02-21 06:00:00,734.0
2014-02-21 07:00:00,757.0
2014-02-21 08:00:00,744.0
2014-02-21 09:00:00,604.0
