date,value
2009-06-01 12:00:00,38.0
2009-06-01 13:00:00,26.0
2009-06-01 14:00:00,30.0
2009-06-01 15:00:00,20.0
2009-06-01 16:00:00,12.0
2009-06-01 17:00:00,28.0
2009-06-01 18:00:00,65.0
2009-06-01 19:00:00,223.0
2009-06-01 20:00:00,543.0
2009-06-01 21:00:00,649.0
2009-06-01 22:00:00,1173.0
2009-06-01 23:00:00,1479.0
2009-06-02 00:00:00,2437.0
2009-06-02 01:00:00,2795.0
2009-06-02 02:00:00,1819.0
2009-06-02 03:00:00,1715.0
2009-06-02 04:00:00,1611.0
2009-06-02 05:00:00,1423.0
2009-06-02 06:00:00,763.0
2009-06-02 07:00:00,326.0
2009-06-02 08:00:00,256.0
2009-06-02 09:00:00,164.0
2009-06-02 10:00:00,99.0
2009-06-02 11:00:00,71.0
2009-06-02 12:00:00,59.0
2009-06-02 13:00:00,29.0
2009-06-02 14:00:00,13.0
2009-06-02 15:00:00,17.0
2009-06-02 16:00:00,14.0
2009-06-02 17:00:00,26.0
2009-06-02 18:00:00,87.0
2009-06-02 19:00:00,226.0
2009-06-02 20:00:00,617.0
2009-06-02 21:00:00,688.0
2009-06-02 22:00:00,920.0
2009-06-02 23:00:00,1395.0
2009-06-03 00:00:00,2461.0
2009-06-03 01:00:00,2702.0
2009-06-03 02:00:00,1768.0
2009-06-03 03:00:00,1775.0
2009-06-03 04:00:00,1816.0
2009-06-03 05:00:00,1924.0
2009-06-03 06:00:00,1325.0
2009-06-03 07:00:00,826.0
2009-06-03 08:00:00,566.0
2009-06-03 09:00:00,382.0
2009-06-03 10:00:00,163.0
2009-06-03 11:00:00,48.0
2009-06-03 12:00:00,28.0
2009-06-03 13:00:00,25.0
2009-06-03 14:00:00,18.0
2009-06-03 15:00:00,18.0
2009-06-03 16:00:00,22.0
2009-06-03 17:00:00,29.0
2009-06-03 18:00:00,133.0
2009-06-03 19:00:00,250.0
2009-06-03 20:00:00,485.0
2009-06-03 21:00:00,798.0
2009-06-03 22:00:00,1270.0
2009-06-03 23:00:00,1687.0
2009-06-04 00:00:00,2930.0
2009-06-04 01:00:00,3238.0
2009-06-04 02:00:00,2299.0
2009-06-04 03:00:00,2013.0
2009-06-04 04:00:00,2023.0
2009-06-04 05:00:00,1867.0
2009-06-04 06:00:00,1184.0
2009-06-04 07:00:00,692.0
2009-06-04 08:00:00,452.0
2009-06-04 09:00:00,282.0
2009-06-04 10:00:00,619.0
2009-06-04 11:00:00,123.0
2009-06-04 12:00:00,69.0
2009-06-04 13:00:00,41.0
2009-06-04 14:00:00,25.0
2009-06-04 15:00:00,23.0
2009-06-04 16:00:00,18.0
2009-06-04 17:00:00,25.0
2009-06-04 18:00:00,86.0
2009-06-04 19:00:00,230.0
2009-06-04 20:00:00,649.0
2009-06-04 21:00:00,864.0
2009-06-04 22:00:00,1178.0
2009-06-04 23:00:00,1582.0
2009-06-05 00:00:00,3137.0
2009-06-05 01:00:00,3450.0
2009-06-05 02:00:00,2412.0
2009-06-05 03:00:00,2234.0
2009-06-05 04:00:00,2084.0
2009-06-05 05:00:00,2276.0
2009-06-05 06:00:00,1663.0
2009-06-05 07:00:00,948.0
2009-06-05 08:00:00,545.0
2009-06-05 09:00:00,351.0
2009-06-05 10:00:00,218.0
2009-06-05 11:00:00,89.0
2009-06-05 12:00:00,67.0
2009-06-05 13:00:00,34.0
2009-06-05 14:00:00,26.0
2009-06-05 15:00:00,34.0
2009-06-05 16:00:00,24.0
2009-06-05 17:00:00,36.0
2009-06-05 18:00:00,73.0
