date,value
2015-07-01 12:00:00,52905.0
2015-07-01 13:00:00,50720.0
2015-07-01 14:00:00,49141.0
2015-07-01 15:00:00,48026.0
2015-07-01 16:00:00,44935.0
2015-07-01 17:00:00,41015.0
2015-07-01 18:00:00,37462.0
2015-07-01 19:00:00,35124.0
2015-07-01 20:00:00,33642.0
2015-07-01 21:00:00,32805.0
2015-07-01 22:00:00,32812.0
2015-07-01 23:00:00,34128.0
2015-07-02 00:00:00,35895.0
2015-07-02 01:00:00,37406.0
2015-07-02 02:00:00,40209.0
2015-07-02 03:00:00,43437.0
2015-07-02 04:00:00,46848.0
2015-07-02 05:00:00,49083.0
2015-07-02 06:00:00,50464.0
2015-07-02 07:00:00,52029.0
2015-07-02 08:00:00,53010.0
2015-07-02 09:00:00,54196.0
2015-07-02 10:00:00,54085.0
2015-07-02 11:00:00,53215.0
2015-07-02 12:00:00,52041.0
2015-07-02 13:00:00,50404.0
2015-07-02 14:00:00,48887.0
2015-07-02 15:00:00,47899.0
2015-07-02 16:00:00,44872.0
2015-07-02 17:00:00,40999.0
2015-07-02 18:00:00,37555.0
2015-07-02 19:00:00,35205.0
2015-07-02 20:00:00,33702.0
2015-07-02 21:00:00,32883.0
2015-07-02 22:00:00,32844.0
2015-07-02 23:00:00,33556.0
2015-07-03 00:00:00,35240.0
2015-07-03 01:00:00,36697.0
2015-07-03 02:00:00,39521.0
2015-07-03 03:00:00,42700.0
2015-07-03 04:00:00,45975.0
2015-07-03 05:00:00,48985.0
2015-07-03 06:00:00,51529.0
2015-07-03 07:00:00,54002.0
2015-07-03 08:00:00,55640.0
2015-07-03 09:00:00,56874.0
2015-07-03 10:00:00,57540.0
2015-07-03 11:00:00,56845.0
2015-07-03 12:00:00,55287.0
2015-07-03 13:00:00,53008.0
2015-07-03 14:00:00,51218.0
2015-07-03 15:00:00,50078.0
2015-07-03 16:00:00,47060.0
2015-07-03 17:00:00,43555.0
2015-07-03 18:00:00,40177.0
2015-07-03 19:00:00,37958.0
2015-07-03 20:00:00,36358.0
2015-07-03 21:00:00,35352.0
