date,value
2013-09-01 12:00:00,955.0
2013-09-01 13:00:00,790.0
2013-09-01 14:00:00,872.0
2013-09-01 15:00:00,712.0
2013-09-01 16:00:00,291.0
2013-09-01 17:00:00,169.0
2013-09-01 18:00:00,117.0
2013-09-01 19:00:00,98.0
2013-09-01 20:00:00,124.0
2013-09-01 21:00:00,270.0
2013-09-01 22:00:00,516.0
2013-09-01 23:00:00,830.0
2013-09-02 00:00:00,919.0
2013-09-02 01:00:00,1181.0
2013-09-02 02:00:00,1094.0
2013-09-02 03:00:00,1036.0
2013-09-02 04:00:00,1128.0
2013-09-02 05:00:00,937.0
2013-09-02 06:00:00,904.0
2013-09-02 07:00:00,807.0
2013-09-02 08:00:00,675.0
2013-09-02 09:00:00,518.0
2013-09-02 10:00:00,421.0
2013-09-02 11:00:00,291.0
2013-09-02 12:00:00,198.0
2013-09-02 13:00:00,188.0
2013-09-02 14:00:00,73.0
2013-09-02 15:00:00,86.0
2013-09-02 16:00:00,45.0
2013-09-02 17:00:00,77.0
2013-09-02 18:00:00,100.0
2013-09-02 19:00:00,194.0
2013-09-02 20:00:00,294.0
2013-09-02 21:00:00,304.0
2013-09-02 22:00:00,367.0
2013-09-02 23:00:00,467.0
2013-09-03 00:00:00,1215.0
2013-09-03 01:00:00,1018.0
2013-09-03 02:00:00,766.0
2013-09-03 03:00:00,714.0
2013-09-03 04:00:00,853.0
2013-09-03 05:00:00,1046.0
2013-09-03 06:00:00,965.0
2013-09-03 07:00:00,781.0
2013-09-03 08:00:00,608.0
2013-09-03 09:00:00,585.0
2013-09-03 10:00:00,370.0
2013-09-03 11:00:00,296.0
2013-09-03 12:00:00,156.0
2013-09-03 13:00:00,81.0
2013-09-03 14:00:00,47.0
2013-09-03 15:00:00,38.0
2013-09-03 16:00:00,27.0
2013-09-03 17:00:00,45.0
2013-09-03 18:00:00,107.0
2013-09-03 19:00:00,180.0
2013-09-03 20:00:00,275.0
2013-09-03 21:00:00,280.0
2013-09-03 22:00:00,388.0
2013-09-03 23:00:00,491.0
2013-09-04 00:00:00,1058.0
2013-09-04 01:00:00,1165.0
2013-09-04 02:00:00,738.0
2013-09-04 03:00:00,758.0
2013-09-04 04:00:00,775.0
2013-09-04 05:00:00,932.0
2013-09-04 06:00:00,904.0
2013-09-04 07:00:00,722.0
2013-09-04 08:00:00,590.0
2013-09-04 09:00:00,574.0
2013-09-04 10:00:00,469.0
2013-09-04 11:00:00,235.0
2013-09-04 12:00:00,133.0
