date,value
2015-07-01 12:00:00,39325.0
2015-07-01 13:00:00,38153.0
2015-07-01 14:00:00,36829.0
2015-07-01 15:00:00,35878.0
2015-07-01 16:00:00,33626.0
2015-07-01 17:00:00,31014.0
2015-07-01 18:00:00,28891.0
2015-07-01 19:00:00,27413.0
2015-07-01 20:00:00,26291.0
2015-07-01 21:00:00,25582.0
2015-07-01 22:00:00,25395.0
2015-07-01 23:00:00,25963.0
2015-07-02 00:00:00,26848.0
2015-07-02 01:00:00,28082.0
2015-07-02 02:00:00,29474.0
2015-07-02 03:00:00,31159.0
2015-07-02 04:00:00,32995.0
2015-07-02 05:00:00,34995.0
2015-07-02 06:00:00,36894.0
2015-07-02 07:00:00,38565.0
2015-07-02 08:00:00,39512.0
2015-07-02 09:00:00,40220.0
2015-07-02 10:00:00,40692.0
2015-07-02 11:00:00,40595.0
2015-07-02 12:00:00,39918.0
2015-07-02 13:00:00,38696.0
2015-07-02 14:00:00,37245.0
2015-07-02 15:00:00,36321.0
2015-07-02 16:00:00,34084.0
2015-07-02 17:00:00,31400.0
2015-07-02 18:00:00,29231.0
2015-07-02 19:00:00,27588.0
2015-07-02 20:00:00,26475.0
2015-07-02 21:00:00,25734.0
2015-07-02 22:00:00,25506.0
2015-07-02 23:00:00,26089.0
2015-07-03 00:00:00,26946.0
2015-07-03 01:00:00,28137.0
2015-07-03 02:00:00,29550.0
2015-07-03 03:00:00,30914.0
2015-07-03 04:00:00,32262.0
2015-07-03 05:00:00,33460.0
2015-07-03 06:00:00,34506.0
2015-07-03 07:00:00,35392.0
2015-07-03 08:00:00,35700.0
2015-07-03 09:00:00,35924.0
2015-07-03 10:00:00,35857.0
2015-07-03 11:00:00,35173.0
2015-07-03 12:00:00,34183.0
2015-07-03 13:00:00,33056.0
2015-07-03 14:00:00,32028.0
2015-07-03 15:00:00,31239.0
2015-07-03 16:00:00,29540.0
2015-07-03 17:00:00,27443.0
2015-07-03 18:00:00,25607.0
2015-07-03 19:00:00,24347.0
2015-07-03 20:00:00,23531.0
2015-07-03 21:00:00,22982.0
2015-07-03 22:00:00,22797.0
2015-07-03 23:00:00,23058.0
2015-07-04 00:00:00,23225.0
2015-07-04 01:00:00,23912.0
2015-07-04 02:00:00,25348.0
2015-07-04 03:00:00,27052.0
2015-07-04 04:00:00,28623.0
2015-07-04 05:00:00,30127.0
2015-07-04 06:00:00,31500.0
2015-07-04 07:00:00,32735.0
2015-07-04 08:00:00,33544.0
2015-07-04 09:00:00,34276.0
2015-07-04 10:00:00,34711.0
2015-07-04 11:00:00,34536.0
2015-07-04 12:00:00,33621.0
2015-07-04 13:00:00,32372.0
2015-07-04 14:00:00,30929.0
2015-07-04 15:00:00,30108.0
2015-07-04 16:00:00,28531.0
2015-07-04 17:00:00,26750.0
2015-07-04 18:00:00,24978.0
2015-07-04 19:00:00,23577.0
2015-07-04 20:00:00,22605.0
2015-07-04 21:00:00,22039.0
2015-07-04 22:00:00,21679.0
2015-07-04 23:00:00,21634.0
2015-07-05 00:00:00,21349.0
2015-07-05 01:00:00,21894.0
2015-07-05 02:00:00,23550.0
2015-07-05 03:00:00,25600.0
2015-07-05 04:00:00,27701.0
2015-07-05 05:00:00,29587.0
2015-07-05 06:00:00,31153.0
2015-07-05 07:00:00,32376.0
2015-07-05 08:00:00,33303.0
2015-07-05 09:00:00,33999.0
2015-07-05 10:00:00,34146.0
2015-07-05 11:00:00,33748.0
2015-07-05 12:00:00,32812.0
2015-07-05 13:00:00,31523.0
2015-07-05 14:00:00,29984.0
2015-07-05 15:00:00,28840.0
2015-07-05 16:00:00,27697.0
2015-07-05 17:00:00,26707.0
2015-07-05 18:00:00,25312.0
2015-07-05 19:00:00,24017.0
2015-07-05 20:00:00,23042.0
2015-07-05 21:00:00,22437.0
2015-07-05 22:00:00,22146.0
2015-07-05 23:00:00,22153.0
2015-07-06 00:00:00,21967.0
2015-07-06 01:00:00,22735.0
2015-07-06 02:00:00,24521.0
2015-07-06 03:00:00,26830.0
2015-07-06 04:00:00,29143.0
2015-07-06 05:00:00,31227.0
2015-07-06 06:00:00,33224.0
2015-07-06 07:00:00,34951.0
2015-07-06 08:00:00,36353.0
2015-07-06 09:00:00,37428.0
2015-07-06 10:00:00,38186.0
2015-07-06 11:00:00,38428.0
2015-07-06 12:00:00,37835.0
2015-07-06 13:00:00,36563.0
2015-07-06 14:00:00,35184.0
2015-07-06 15:00:00,34516.0
2015-07-06 16:00:00,32508.0
2015-07-06 17:00:00,30043.0
2015-07-06 18:00:00,28090.0
2015-07-06 19:00:00,26756.0
2015-07-06 20:00:00,25827.0
2015-07-06 21:00:00,25268.0
2015-07-06 22:00:00,25176.0
2015-07-06 23:00:00,25843.0
2015-07-07 00:00:00,26712.0
2015-07-07 01:00:00,28120.0
2015-07-07 02:00:00,29917.0
2015-07-07 03:00:00,31798.0
2015-07-07 04:00:00,33792.0
2015-07-07 05:00:00,35473.0
2015-07-07 06:00:00,36914.0
2015-07-07 07:00:00,38170.0
2015-07-07 08:00:00,38739.0
2015-07-07 09:00:00,38938.0
2015-07-07 10:00:00,38485.0
2015-07-07 11:00:00,37233.0
2015-07-07 12:00:00,35807.0
2015-07-07 13:00:00,34494.0
2015-07-07 14:00:00,33454.0
2015-07-07 15:00:00,32556.0
2015-07-07 16:00:00,30440.0
2015-07-07 17:00:00,28007.0
2015-07-07 18:00:00,26040.0
2015-07-07 19:00:00,24687.0
2015-07-07 20:00:00,23786.0
2015-07-07 21:00:00,23289.0
2015-07-07 22:00:00,23184.0
2015-07-07 23:00:00,23842.0
2015-07-08 00:00:00,24985.0
2015-07-08 01:00:00,26118.0
2015-07-08 02:00:00,27250.0
2015-07-08 03:00:00,28184.0
2015-07-08 04:00:00,29099.0
2015-07-08 05:00:00,29810.0
2015-07-08 06:00:00,30292.0
2015-07-08 07:00:00,30648.0
2015-07-08 08:00:00,30690.0
2015-07-08 09:00:00,30611.0
2015-07-08 10:00:00,30358.0
2015-07-08 11:00:00,29876.0
2015-07-08 12:00:00,29353.0
2015-07-08 13:00:00,28786.0
2015-07-08 14:00:00,28416.0
2015-07-08 15:00:00,28273.0
2015-07-08 16:00:00,26849.0
2015-07-08 17:00:00,24993.0
2015-07-08 18:00:00,23750.0
2015-07-08 19:00:00,22795.0
2015-07-08 20:00:00,22245.0
2015-07-08 21:00:00,22013.0
2015-07-08 22:00:00,22115.0
2015-07-08 23:00:00,22939.0
2015-07-09 00:00:00,24118.0
2015-07-09 01:00:00,25220.0
2015-07-09 02:00:00,26284.0
2015-07-09 03:00:00,27186.0
2015-07-09 04:00:00,28175.0
2015-07-09 05:00:00,28754.0
2015-07-09 06:00:00,29273.0
2015-07-09 07:00:00,29832.0
2015-07-09 08:00:00,30154.0
2015-07-09 09:00:00,30347.0
2015-07-09 10:00:00,30452.0
2015-07-09 11:00:00,30270.0
2015-07-09 12:00:00,29860.0
2015-07-09 13:00:00,29249.0
2015-07-09 14:00:00,28801.0
2015-07-09 15:00:00,28779.0
2015-07-09 16:00:00,27329.0
2015-07-09 17:00:00,25341.0
2015-07-09 18:00:00,23831.0
2015-07-09 19:00:00,22948.0
2015-07-09 20:00:00,22351.0
2015-07-09 21:00:00,22039.0
2015-07-09 22:00:00,22102.0
2015-07-09 23:00:00,22939.0
2015-07-10 00:00:00,24104.0
2015-07-10 01:00:00,25264.0
2015-07-10 02:00:00,26589.0
2015-07-10 03:00:00,27850.0
2015-07-10 04:00:00,29136.0
2015-07-10 05:00:00,30215.0
2015-07-10 06:00:00,31230.0
2015-07-10 07:00:00,32112.0
2015-07-10 08:00:00,32708.0
2015-07-10 09:00:00,33250.0
2015-07-10 10:00:00,33477.0
2015-07-10 11:00:00,33464.0
2015-07-10 12:00:00,33021.0
2015-07-10 13:00:00,32256.0
2015-07-10 14:00:00,31385.0
2015-07-10 15:00:00,30996.0
2015-07-10 16:00:00,29316.0
2015-07-10 17:00:00,27029.0
2015-07-10 18:00:00,25375.0
2015-07-10 19:00:00,24156.0
2015-07-10 20:00:00,23378.0
2015-07-10 21:00:00,22888.0
2015-07-10 22:00:00,22866.0
2015-07-10 23:00:00,23416.0
2015-07-11 00:00:00,24397.0
2015-07-11 01:00:00,25656.0
2015-07-11 02:00:00,27199.0
2015-07-11 03:00:00,28817.0
2015-07-11 04:00:00,30468.0
2015-07-11 05:00:00,31891.0
2015-07-11 06:00:00,33084.0
2015-07-11 07:00:00,34322.0
2015-07-11 08:00:00,35077.0
2015-07-11 09:00:00,35714.0
2015-07-11 10:00:00,35979.0
2015-07-11 11:00:00,35664.0
2015-07-11 12:00:00,34912.0
2015-07-11 13:00:00,33778.0
2015-07-11 14:00:00,32613.0
2015-07-11 15:00:00,32045.0
2015-07-11 16:00:00,30397.0
2015-07-11 17:00:00,28385.0
2015-07-11 18:00:00,26566.0
2015-07-11 19:00:00,25337.0
2015-07-11 20:00:00,24412.0
2015-07-11 21:00:00,23659.0
2015-07-11 22:00:00,23466.0
2015-07-11 23:00:00,23564.0
2015-07-12 00:00:00,23511.0
2015-07-12 01:00:00,24393.0
2015-07-12 02:00:00,26540.0
2015-07-12 03:00:00,28889.0
2015-07-12 04:00:00,31217.0
2015-07-12 05:00:00,33181.0
2015-07-12 06:00:00,34792.0
2015-07-12 07:00:00,36102.0
2015-07-12 08:00:00,37216.0
2015-07-12 09:00:00,38041.0
2015-07-12 10:00:00,38616.0
2015-07-12 11:00:00,38761.0
2015-07-12 12:00:00,38194.0
2015-07-12 13:00:00,36993.0
2015-07-12 14:00:00,35521.0
2015-07-12 15:00:00,34658.0
2015-07-12 16:00:00,32783.0
2015-07-12 17:00:00,30447.0
2015-07-12 18:00:00,28505.0
2015-07-12 19:00:00,26939.0
2015-07-12 20:00:00,25725.0
2015-07-12 21:00:00,24791.0
2015-07-12 22:00:00,24299.0
2015-07-12 23:00:00,24114.0
2015-07-13 00:00:00,23699.0
2015-07-13 01:00:00,24672.0
2015-07-13 02:00:00,27101.0
2015-07-13 03:00:00,29661.0
2015-07-13 04:00:00,31965.0
2015-07-13 05:00:00,34147.0
2015-07-13 06:00:00,36221.0
2015-07-13 07:00:00,37907.0
2015-07-13 08:00:00,39239.0
2015-07-13 09:00:00,40169.0
2015-07-13 10:00:00,40926.0
2015-07-13 11:00:00,41226.0
2015-07-13 12:00:00,40847.0
2015-07-13 13:00:00,39824.0
2015-07-13 14:00:00,38361.0
2015-07-13 15:00:00,37580.0
2015-07-13 16:00:00,35321.0
2015-07-13 17:00:00,32620.0
2015-07-13 18:00:00,30436.0
2015-07-13 19:00:00,28774.0
2015-07-13 20:00:00,27470.0
2015-07-13 21:00:00,26692.0
2015-07-13 22:00:00,26461.0
2015-07-13 23:00:00,27078.0
2015-07-14 00:00:00,28037.0
2015-07-14 01:00:00,29672.0
2015-07-14 02:00:00,32113.0
2015-07-14 03:00:00,34609.0
2015-07-14 04:00:00,37054.0
2015-07-14 05:00:00,39307.0
2015-07-14 06:00:00,41347.0
2015-07-14 07:00:00,42999.0
2015-07-14 08:00:00,43909.0
2015-07-14 09:00:00,44629.0
2015-07-14 10:00:00,44927.0
2015-07-14 11:00:00,44639.0
2015-07-14 12:00:00,43892.0
2015-07-14 13:00:00,42658.0
2015-07-14 14:00:00,40925.0
2015-07-14 15:00:00,39854.0
2015-07-14 16:00:00,37316.0
2015-07-14 17:00:00,34316.0
2015-07-14 18:00:00,32047.0
2015-07-14 19:00:00,30272.0
2015-07-14 20:00:00,28955.0
2015-07-14 21:00:00,28007.0
2015-07-14 22:00:00,27682.0
2015-07-14 23:00:00,28154.0
2015-07-15 00:00:00,28985.0
2015-07-15 01:00:00,30353.0
2015-07-15 02:00:00,32411.0
2015-07-15 03:00:00,34622.0
2015-07-15 04:00:00,36578.0
2015-07-15 05:00:00,38575.0
2015-07-15 06:00:00,40451.0
2015-07-15 07:00:00,42178.0
2015-07-15 08:00:00,43258.0
2015-07-15 09:00:00,44147.0
2015-07-15 10:00:00,44592.0
2015-07-15 11:00:00,44329.0
2015-07-15 12:00:00,43634.0
2015-07-15 13:00:00,42539.0
2015-07-15 14:00:00,40906.0
2015-07-15 15:00:00,39768.0
2015-07-15 16:00:00,37341.0
2015-07-15 17:00:00,34407.0
2015-07-15 18:00:00,32152.0
2015-07-15 19:00:00,30454.0
2015-07-15 20:00:00,29163.0
2015-07-15 21:00:00,28226.0
2015-07-15 22:00:00,27767.0
2015-07-15 23:00:00,28394.0
2015-07-16 00:00:00,29262.0
2015-07-16 01:00:00,30449.0
2015-07-16 02:00:00,32080.0
2015-07-16 03:00:00,33665.0
2015-07-16 04:00:00,35369.0
2015-07-16 05:00:00,37015.0
2015-07-16 06:00:00,38532.0
2015-07-16 07:00:00,40001.0
2015-07-16 08:00:00,41056.0
2015-07-16 09:00:00,41955.0
2015-07-16 10:00:00,42400.0
2015-07-16 11:00:00,42433.0
2015-07-16 12:00:00,41809.0
2015-07-16 13:00:00,40526.0
2015-07-16 14:00:00,39017.0
2015-07-16 15:00:00,37914.0
2015-07-16 16:00:00,35416.0
2015-07-16 17:00:00,32618.0
2015-07-16 18:00:00,30502.0
2015-07-16 19:00:00,28920.0
2015-07-16 20:00:00,27735.0
2015-07-16 21:00:00,26975.0
2015-07-16 22:00:00,26679.0
2015-07-16 23:00:00,27336.0
2015-07-17 00:00:00,28287.0
2015-07-17 01:00:00,29561.0
2015-07-17 02:00:00,31474.0
2015-07-17 03:00:00,33562.0
2015-07-17 04:00:00,35874.0
2015-07-17 05:00:00,38091.0
2015-07-17 06:00:00,40020.0
2015-07-17 07:00:00,41677.0
2015-07-17 08:00:00,42743.0
2015-07-17 09:00:00,43578.0
2015-07-17 10:00:00,44024.0
2015-07-17 11:00:00,43721.0
2015-07-17 12:00:00,42921.0
2015-07-17 13:00:00,41635.0
2015-07-17 14:00:00,39999.0
2015-07-17 15:00:00,39016.0
2015-07-17 16:00:00,36613.0
2015-07-17 17:00:00,33709.0
2015-07-17 18:00:00,31413.0
2015-07-17 19:00:00,29793.0
2015-07-17 20:00:00,28552.0
2015-07-17 21:00:00,27597.0
2015-07-17 22:00:00,27248.0
2015-07-17 23:00:00,27877.0
2015-07-18 00:00:00,28750.0
2015-07-18 01:00:00,30243.0
2015-07-18 02:00:00,32525.0
2015-07-18 03:00:00,34865.0
2015-07-18 04:00:00,37329.0
2015-07-18 05:00:00,39402.0
2015-07-18 06:00:00,41099.0
2015-07-18 07:00:00,42630.0
2015-07-18 08:00:00,43368.0
2015-07-18 09:00:00,44022.0
2015-07-18 10:00:00,44146.0
2015-07-18 11:00:00,43546.0
2015-07-18 12:00:00,42468.0
2015-07-18 13:00:00,41117.0
2015-07-18 14:00:00,39522.0
2015-07-18 15:00:00,38443.0
2015-07-18 16:00:00,36205.0
2015-07-18 17:00:00,33636.0
2015-07-18 18:00:00,31609.0
2015-07-18 19:00:00,29948.0
2015-07-18 20:00:00,28682.0
2015-07-18 21:00:00,27788.0
2015-07-18 22:00:00,27185.0
2015-07-18 23:00:00,27047.0
2015-07-19 00:00:00,26848.0
2015-07-19 01:00:00,27523.0
2015-07-19 02:00:00,29388.0
2015-07-19 03:00:00,31707.0
2015-07-19 04:00:00,34014.0
2015-07-19 05:00:00,36091.0
2015-07-19 06:00:00,37716.0
2015-07-19 07:00:00,39234.0
2015-07-19 08:00:00,40447.0
2015-07-19 09:00:00,41381.0
2015-07-19 10:00:00,42033.0
2015-07-19 11:00:00,42182.0
2015-07-19 12:00:00,41651.0
2015-07-19 13:00:00,40333.0
2015-07-19 14:00:00,38644.0
2015-07-19 15:00:00,37585.0
2015-07-19 16:00:00,35380.0
2015-07-19 17:00:00,32851.0
2015-07-19 18:00:00,30847.0
2015-07-19 19:00:00,29221.0
2015-07-19 20:00:00,28001.0
2015-07-19 21:00:00,27056.0
2015-07-19 22:00:00,26516.0
2015-07-19 23:00:00,26193.0
2015-07-20 00:00:00,25904.0
2015-07-20 01:00:00,26410.0
2015-07-20 02:00:00,28072.0
2015-07-20 03:00:00,30111.0
2015-07-20 04:00:00,32077.0
2015-07-20 05:00:00,34177.0
2015-07-20 06:00:00,36103.0
2015-07-20 07:00:00,37865.0
2015-07-20 08:00:00,39273.0
2015-07-20 09:00:00,40308.0
2015-07-20 10:00:00,41034.0
2015-07-20 11:00:00,41325.0
2015-07-20 12:00:00,40970.0
2015-07-20 13:00:00,39831.0
2015-07-20 14:00:00,38374.0
2015-07-20 15:00:00,37315.0
2015-07-20 16:00:00,34903.0
2015-07-20 17:00:00,32067.0
2015-07-20 18:00:00,29997.0
2015-07-20 19:00:00,28410.0
2015-07-20 20:00:00,27309.0
2015-07-20 21:00:00,26720.0
2015-07-20 22:00:00,26570.0
2015-07-20 23:00:00,27166.0
2015-07-21 00:00:00,28361.0
2015-07-21 01:00:00,29632.0
2015-07-21 02:00:00,31407.0
2015-07-21 03:00:00,33436.0
2015-07-21 04:00:00,35630.0
2015-07-21 05:00:00,37850.0
2015-07-21 06:00:00,39863.0
2015-07-21 07:00:00,41717.0
2015-07-21 08:00:00,42788.0
2015-07-21 09:00:00,43379.0
2015-07-21 10:00:00,43318.0
2015-07-21 11:00:00,42614.0
2015-07-21 12:00:00,41594.0
2015-07-21 13:00:00,40185.0
2015-07-21 14:00:00,38645.0
2015-07-21 15:00:00,37312.0
2015-07-21 16:00:00,34742.0
2015-07-21 17:00:00,31788.0
2015-07-21 18:00:00,29578.0
2015-07-21 19:00:00,28059.0
2015-07-21 20:00:00,26879.0
2015-07-21 21:00:00,26071.0
2015-07-21 22:00:00,25810.0
2015-07-21 23:00:00,26342.0
2015-07-22 00:00:00,27338.0
2015-07-22 01:00:00,28514.0
2015-07-22 02:00:00,29596.0
2015-07-22 03:00:00,30850.0
2015-07-22 04:00:00,32225.0
2015-07-22 05:00:00,33747.0
2015-07-22 06:00:00,35092.0
2015-07-22 07:00:00,36286.0
2015-07-22 08:00:00,36819.0
2015-07-22 09:00:00,37152.0
2015-07-22 10:00:00,37238.0
2015-07-22 11:00:00,36820.0
2015-07-22 12:00:00,36143.0
2015-07-22 13:00:00,35310.0
2015-07-22 14:00:00,34239.0
2015-07-22 15:00:00,33541.0
2015-07-22 16:00:00,31397.0
2015-07-22 17:00:00,28943.0
2015-07-22 18:00:00,27027.0
2015-07-22 19:00:00,25867.0
2015-07-22 20:00:00,25066.0
2015-07-22 21:00:00,24616.0
2015-07-22 22:00:00,24570.0
2015-07-22 23:00:00,25348.0
2015-07-23 00:00:00,26473.0
2015-07-23 01:00:00,27653.0
2015-07-23 02:00:00,29247.0
2015-07-23 03:00:00,30879.0
2015-07-23 04:00:00,32624.0
2015-07-23 05:00:00,34296.0
2015-07-23 06:00:00,35887.0
2015-07-23 07:00:00,37412.0
2015-07-23 08:00:00,38629.0
2015-07-23 09:00:00,39666.0
2015-07-23 10:00:00,40226.0
2015-07-23 11:00:00,40116.0
2015-07-23 12:00:00,39554.0
2015-07-23 13:00:00,38483.0
2015-07-23 14:00:00,37196.0
2015-07-23 15:00:00,36358.0
2015-07-23 16:00:00,34106.0
2015-07-23 17:00:00,31433.0
2015-07-23 18:00:00,29282.0
2015-07-23 19:00:00,27839.0
2015-07-23 20:00:00,26954.0
2015-07-23 21:00:00,26416.0
2015-07-23 22:00:00,26227.0
2015-07-23 23:00:00,26924.0
2015-07-24 00:00:00,27894.0
2015-07-24 01:00:00,29262.0
2015-07-24 02:00:00,31001.0
2015-07-24 03:00:00,33033.0
2015-07-24 04:00:00,35133.0
2015-07-24 05:00:00,37314.0
2015-07-24 06:00:00,39224.0
2015-07-24 07:00:00,40954.0
2015-07-24 08:00:00,41987.0
2015-07-24 09:00:00,42937.0
2015-07-24 10:00:00,43516.0
2015-07-24 11:00:00,43295.0
2015-07-24 12:00:00,42643.0
2015-07-24 13:00:00,41508.0
2015-07-24 14:00:00,39972.0
2015-07-24 15:00:00,38846.0
2015-07-24 16:00:00,36544.0
2015-07-24 17:00:00,33836.0
2015-07-24 18:00:00,31608.0
2015-07-24 19:00:00,29929.0
2015-07-24 20:00:00,28758.0
2015-07-24 21:00:00,28029.0
2015-07-24 22:00:00,27798.0
2015-07-24 23:00:00,28160.0
2015-07-25 00:00:00,28887.0
2015-07-25 01:00:00,30357.0
2015-07-25 02:00:00,32520.0
2015-07-25 03:00:00,34690.0
2015-07-25 04:00:00,37003.0
2015-07-25 05:00:00,39339.0
2015-07-25 06:00:00,41624.0
2015-07-25 07:00:00,43593.0
2015-07-25 08:00:00,44619.0
2015-07-25 09:00:00,45418.0
2015-07-25 10:00:00,45740.0
2015-07-25 11:00:00,45260.0
2015-07-25 12:00:00,44242.0
2015-07-25 13:00:00,42968.0
2015-07-25 14:00:00,41210.0
2015-07-25 15:00:00,39963.0
2015-07-25 16:00:00,37629.0
2015-07-25 17:00:00,34982.0
2015-07-25 18:00:00,32598.0
2015-07-25 19:00:00,30743.0
2015-07-25 20:00:00,29364.0
2015-07-25 21:00:00,28358.0
2015-07-25 22:00:00,27629.0
2015-07-25 23:00:00,27431.0
2015-07-26 00:00:00,27217.0
2015-07-26 01:00:00,27761.0
2015-07-26 02:00:00,29588.0
2015-07-26 03:00:00,31866.0
2015-07-26 04:00:00,34416.0
2015-07-26 05:00:00,36729.0
2015-07-26 06:00:00,38611.0
2015-07-26 07:00:00,39975.0
2015-07-26 08:00:00,40910.0
2015-07-26 09:00:00,41506.0
2015-07-26 10:00:00,41652.0
2015-07-26 11:00:00,41433.0
2015-07-26 12:00:00,40763.0
2015-07-26 13:00:00,39552.0
2015-07-26 14:00:00,38222.0
2015-07-26 15:00:00,37219.0
2015-07-26 16:00:00,35071.0
2015-07-26 17:00:00,32762.0
2015-07-26 18:00:00,30886.0
2015-07-26 19:00:00,29396.0
2015-07-26 20:00:00,28125.0
2015-07-26 21:00:00,27186.0
2015-07-26 22:00:00,26690.0
2015-07-26 23:00:00,26469.0
2015-07-27 00:00:00,26155.0
2015-07-27 01:00:00,26572.0
2015-07-27 02:00:00,28410.0
2015-07-27 03:00:00,30719.0
2015-07-27 04:00:00,33025.0
2015-07-27 05:00:00,35376.0
2015-07-27 06:00:00,37598.0
2015-07-27 07:00:00,39487.0
2015-07-27 08:00:00,40888.0
2015-07-27 09:00:00,41917.0
2015-07-27 10:00:00,42657.0
2015-07-27 11:00:00,42942.0
2015-07-27 12:00:00,42477.0
2015-07-27 13:00:00,41254.0
2015-07-27 14:00:00,39767.0
2015-07-27 15:00:00,38777.0
2015-07-27 16:00:00,36291.0
2015-07-27 17:00:00,33530.0
2015-07-27 18:00:00,31387.0
2015-07-27 19:00:00,29807.0
2015-07-27 20:00:00,28621.0
2015-07-27 21:00:00,27900.0
2015-07-27 22:00:00,27609.0
2015-07-27 23:00:00,28282.0
2015-07-28 00:00:00,29351.0
2015-07-28 01:00:00,30704.0
2015-07-28 02:00:00,32812.0
2015-07-28 03:00:00,35151.0
2015-07-28 04:00:00,37792.0
2015-07-28 05:00:00,40052.0
2015-07-28 06:00:00,41745.0
2015-07-28 07:00:00,43074.0
2015-07-28 08:00:00,43856.0
2015-07-28 09:00:00,44566.0
2015-07-28 10:00:00,44985.0
2015-07-28 11:00:00,44725.0
2015-07-28 12:00:00,44087.0
2015-07-28 13:00:00,42891.0
2015-07-28 14:00:00,41330.0
2015-07-28 15:00:00,40289.0
2015-07-28 16:00:00,37789.0
2015-07-28 17:00:00,34968.0
2015-07-28 18:00:00,32788.0
2015-07-28 19:00:00,31203.0
2015-07-28 20:00:00,29923.0
2015-07-28 21:00:00,29059.0
2015-07-28 22:00:00,28750.0
2015-07-28 23:00:00,29298.0
2015-07-29 00:00:00,30203.0
2015-07-29 01:00:00,31617.0
2015-07-29 02:00:00,33658.0
2015-07-29 03:00:00,35985.0
2015-07-29 04:00:00,38503.0
2015-07-29 05:00:00,40779.0
2015-07-29 06:00:00,42593.0
2015-07-29 07:00:00,44031.0
2015-07-29 08:00:00,44753.0
2015-07-29 09:00:00,45368.0
2015-07-29 10:00:00,45579.0
2015-07-29 11:00:00,45189.0
2015-07-29 12:00:00,44244.0
2015-07-29 13:00:00,42881.0
2015-07-29 14:00:00,41183.0
2015-07-29 15:00:00,39845.0
2015-07-29 16:00:00,37039.0
2015-07-29 17:00:00,34060.0
2015-07-29 18:00:00,31864.0
2015-07-29 19:00:00,30167.0
2015-07-29 20:00:00,28894.0
2015-07-29 21:00:00,27949.0
2015-07-29 22:00:00,27507.0
2015-07-29 23:00:00,28020.0
2015-07-30 00:00:00,28982.0
2015-07-30 01:00:00,30087.0
2015-07-30 02:00:00,31703.0
2015-07-30 03:00:00,33577.0
2015-07-30 04:00:00,35528.0
2015-07-30 05:00:00,37712.0
2015-07-30 06:00:00,39543.0
2015-07-30 07:00:00,41110.0
2015-07-30 08:00:00,42092.0
2015-07-30 09:00:00,42779.0
2015-07-30 10:00:00,42833.0
2015-07-30 11:00:00,42348.0
2015-07-30 12:00:00,41594.0
2015-07-30 13:00:00,40495.0
2015-07-30 14:00:00,39042.0
2015-07-30 15:00:00,37908.0
2015-07-30 16:00:00,35395.0
2015-07-30 17:00:00,32570.0
2015-07-30 18:00:00,30440.0
2015-07-30 19:00:00,28849.0
2015-07-30 20:00:00,27688.0
2015-07-30 21:00:00,26904.0
2015-07-30 22:00:00,26757.0
