date,value
2009-06-01 12:00:00,31.0
2009-06-01 13:00:00,21.0
2009-06-01 14:00:00,19.0
2009-06-01 15:00:00,20.0
2009-06-01 16:00:00,17.0
2009-06-01 17:00:00,67.0
2009-06-01 18:00:00,209.0
2009-06-01 19:00:00,853.0
2009-06-01 20:00:00,2094.0
2009-06-01 21:00:00,1107.0
2009-06-01 22:00:00,698.0
2009-06-01 23:00:00,661.0
2009-06-02 00:00:00,1336.0
2009-06-02 01:00:00,1340.0
2009-06-02 02:00:00,811.0
2009-06-02 03:00:00,605.0
2009-06-02 04:00:00,825.0
2009-06-02 05:00:00,1381.0
2009-06-02 06:00:00,643.0
2009-06-02 07:00:00,242.0
2009-06-02 08:00:00,153.0
2009-06-02 09:00:00,119.0
2009-06-02 10:00:00,70.0
2009-06-02 11:00:00,42.0
2009-06-02 12:00:00,31.0
2009-06-02 13:00:00,21.0
2009-06-02 14:00:00,21.0
2009-06-02 15:00:00,14.0
2009-06-02 16:00:00,25.0
2009-06-02 17:00:00,69.0
2009-06-02 18:00:00,205.0
2009-06-02 19:00:00,883.0
2009-06-02 20:00:00,2163.0
2009-06-02 21:00:00,1170.0
2009-06-02 22:00:00,736.0
2009-06-02 23:00:00,709.0
2009-06-03 00:00:00,1447.0
2009-06-03 01:00:00,1454.0
2009-06-03 02:00:00,794.0
2009-06-03 03:00:00,694.0
2009-06-03 04:00:00,882.0
2009-06-03 05:00:00,1425.0
2009-06-03 06:00:00,705.0
2009-06-03 07:00:00,262.0
2009-06-03 08:00:00,154.0
2009-06-03 09:00:00,133.0
2009-06-03 10:00:00,81.0
2009-06-03 11:00:00,64.0
2009-06-03 12:00:00,25.0
2009-06-03 13:00:00,20.0
2009-06-03 14:00:00,22.0
2009-06-03 15:00:00,26.0
2009-06-03 16:00:00,16.0
2009-06-03 17:00:00,79.0
2009-06-03 18:00:00,240.0
2009-06-03 19:00:00,832.0
2009-06-03 20:00:00,2226.0
2009-06-03 21:00:00,1137.0
2009-06-03 22:00:00,990.0
2009-06-03 23:00:00,717.0
2009-06-04 00:00:00,1536.0
2009-06-04 01:00:00,1496.0
2009-06-04 02:00:00,1142.0
2009-06-04 03:00:00,800.0
2009-06-04 04:00:00,877.0
2009-06-04 05:00:00,1577.0
2009-06-04 06:00:00,707.0
2009-06-04 07:00:00,257.0
2009-06-04 08:00:00,168.0
2009-06-04 09:00:00,126.0
2009-06-04 10:00:00,125.0
2009-06-04 11:00:00,73.0
2009-06-04 12:00:00,29.0
2009-06-04 13:00:00,16.0
2009-06-04 14:00:00,27.0
2009-06-04 15:00:00,23.0
2009-06-04 16:00:00,21.0
2009-06-04 17:00:00,69.0
2009-06-04 18:00:00,266.0
2009-06-04 19:00:00,903.0
2009-06-04 20:00:00,2103.0
2009-06-04 21:00:00,1204.0
2009-06-04 22:00:00,739.0
2009-06-04 23:00:00,665.0
2009-06-05 00:00:00,1544.0
2009-06-05 01:00:00,1576.0
2009-06-05 02:00:00,898.0
2009-06-05 03:00:00,732.0
2009-06-05 04:00:00,832.0
2009-06-05 05:00:00,1462.0
2009-06-05 06:00:00,699.0
2009-06-05 07:00:00,300.0
2009-06-05 08:00:00,199.0
2009-06-05 09:00:00,112.0
2009-06-05 10:00:00,116.0
2009-06-05 11:00:00,81.0
2009-06-05 12:00:00,39.0
2009-06-05 13:00:00,21.0
2009-06-05 14:00:00,30.0
2009-06-05 15:00:00,19.0
2009-06-05 16:00:00,18.0
2009-06-05 17:00:00,75.0
2009-06-05 18:00:00,209.0
2009-06-05 19:00:00,864.0
2009-06-05 20:00:00,1935.0
2009-06-05 21:00:00,1129.0
2009-06-05 22:00:00,729.0
2009-06-05 23:00:00,716.0
2009-06-06 00:00:00,1464.0
2009-06-06 01:00:00,1498.0
2009-06-06 02:00:00,897.0
2009-06-06 03:00:00,791.0
2009-06-06 04:00:00,915.0
2009-06-06 05:00:00,1241.0
2009-06-06 06:00:00,582.0
2009-06-06 07:00:00,325.0
2009-06-06 08:00:00,186.0
2009-06-06 09:00:00,125.0
2009-06-06 10:00:00,125.0
2009-06-06 11:00:00,132.0
2009-06-06 12:00:00,52.0
2009-06-06 13:00:00,49.0
2009-06-06 14:00:00,44.0
2009-06-06 15:00:00,23.0
2009-06-06 16:00:00,20.0
2009-06-06 17:00:00,35.0
2009-06-06 18:00:00,60.0
2009-06-06 19:00:00,92.0
2009-06-06 20:00:00,137.0
2009-06-06 21:00:00,266.0
2009-06-06 22:00:00,311.0
2009-06-06 23:00:00,244.0
2009-06-07 00:00:00,276.0
2009-06-07 01:00:00,286.0
2009-06-07 02:00:00,300.0
2009-06-07 03:00:00,265.0
2009-06-07 04:00:00,315.0
2009-06-07 05:00:00,341.0
2009-06-07 06:00:00,305.0
2009-06-07 07:00:00,256.0
2009-06-07 08:00:00,190.0
2009-06-07 09:00:00,187.0
2009-06-07 10:00:00,190.0
2009-06-07 11:00:00,182.0
2009-06-07 12:00:00,157.0
2009-06-07 13:00:00,112.0
2009-06-07 14:00:00,54.0
2009-06-07 15:00:00,34.0
2009-06-07 16:00:00,27.0
2009-06-07 17:00:00,31.0
2009-06-07 18:00:00,29.0
2009-06-07 19:00:00,63.0
2009-06-07 20:00:00,109.0
2009-06-07 21:00:00,214.0
2009-06-07 22:00:00,283.0
2009-06-07 23:00:00,285.0
2009-06-08 00:00:00,384.0
2009-06-08 01:00:00,491.0
2009-06-08 02:00:00,287.0
2009-06-08 03:00:00,252.0
2009-06-08 04:00:00,235.0
2009-06-08 05:00:00,515.0
