date,value
2015-07-02 08:00:00,5780.0
2015-07-02 09:00:00,5497.0
2015-07-02 10:00:00,5306.0
2015-07-02 11:00:00,5178.0
2015-07-02 12:00:00,5235.0
2015-07-02 13:00:00,5382.0
2015-07-02 14:00:00,5723.0
2015-07-02 15:00:00,6115.0
2015-07-02 16:00:00,6435.0
2015-07-02 17:00:00,6718.0
2015-07-02 18:00:00,6936.0
2015-07-02 19:00:00,7094.0
2015-07-02 20:00:00,7260.0
2015-07-02 21:00:00,7418.0
2015-07-02 22:00:00,7477.0
2015-07-02 23:00:00,7619.0
2015-07-03 00:00:00,7674.0
2015-07-03 01:00:00,7730.0
2015-07-03 02:00:00,7601.0
2015-07-03 03:00:00,7438.0
2015-07-03 04:00:00,7270.0
2015-07-03 05:00:00,7141.0
2015-07-03 06:00:00,6733.0
2015-07-03 07:00:00,6245.0
2015-07-03 08:00:00,5742.0
2015-07-03 09:00:00,5457.0
2015-07-03 10:00:00,5242.0
2015-07-03 11:00:00,5105.0
2015-07-03 12:00:00,5062.0
2015-07-03 13:00:00,5037.0
2015-07-03 14:00:00,5198.0
2015-07-03 15:00:00,5493.0
2015-07-03 16:00:00,5982.0
2015-07-03 17:00:00,6276.0
2015-07-03 18:00:00,6499.0
2015-07-03 19:00:00,6770.0
2015-07-03 20:00:00,6886.0
2015-07-03 21:00:00,7055.0
2015-07-03 22:00:00,7156.0
2015-07-03 23:00:00,7142.0
2015-07-04 00:00:00,7359.0
2015-07-04 01:00:00,7381.0
2015-07-04 02:00:00,7311.0
2015-07-04 03:00:00,7151.0
2015-07-04 04:00:00,6918.0
2015-07-04 05:00:00,6843.0
2015-07-04 06:00:00,6553.0
2015-07-04 07:00:00,6064.0
2015-07-04 08:00:00,5669.0
2015-07-04 09:00:00,5401.0
2015-07-04 10:00:00,5147.0
2015-07-04 11:00:00,5045.0
2015-07-04 12:00:00,5010.0
2015-07-04 13:00:00,4960.0
2015-07-04 14:00:00,5107.0
2015-07-04 15:00:00,5389.0
2015-07-04 16:00:00,5800.0
2015-07-04 17:00:00,6089.0
2015-07-04 18:00:00,6388.0
2015-07-04 19:00:00,6581.0
2015-07-04 20:00:00,6699.0
2015-07-04 21:00:00,6795.0
2015-07-04 22:00:00,6878.0
2015-07-04 23:00:00,6926.0
2015-07-05 00:00:00,6946.0
2015-07-05 01:00:00,7002.0
2015-07-05 02:00:00,6951.0
2015-07-05 03:00:00,6818.0
2015-07-05 04:00:00,6620.0
2015-07-05 05:00:00,6427.0
2015-07-05 06:00:00,6161.0
2015-07-05 07:00:00,5980.0
2015-07-05 08:00:00,5595.0
2015-07-05 09:00:00,5293.0
2015-07-05 10:00:00,5116.0
2015-07-05 11:00:00,5005.0
2015-07-05 12:00:00,4964.0
2015-07-05 13:00:00,4898.0
2015-07-05 14:00:00,4989.0
2015-07-05 15:00:00,5281.0
2015-07-05 16:00:00,5681.0
