date,value
2015-07-01 12:00:00,1377.0
2015-07-01 13:00:00,1379.0
2015-07-01 14:00:00,1382.0
2015-07-01 15:00:00,1095.0
2015-07-01 16:00:00,735.0
2015-07-01 17:00:00,486.0
2015-07-01 18:00:00,485.0
2015-07-01 19:00:00,487.0
2015-07-01 20:00:00,488.0
2015-07-01 21:00:00,490.0
2015-07-01 22:00:00,489.0
2015-07-01 23:00:00,506.0
2015-07-02 00:00:00,549.0
2015-07-02 01:00:00,666.0
2015-07-02 02:00:00,923.0
2015-07-02 03:00:00,1145.0
2015-07-02 04:00:00,1165.0
2015-07-02 05:00:00,1170.0
2015-07-02 06:00:00,1167.0
2015-07-02 07:00:00,1169.0
2015-07-02 08:00:00,1173.0
2015-07-02 09:00:00,1165.0
2015-07-02 10:00:00,1174.0
2015-07-02 11:00:00,1163.0
2015-07-02 12:00:00,1159.0
2015-07-02 13:00:00,1161.0
2015-07-02 14:00:00,890.0
2015-07-02 15:00:00,582.0
2015-07-02 16:00:00,531.0
2015-07-02 17:00:00,480.0
2015-07-02 18:00:00,480.0
2015-07-02 19:00:00,481.0
2015-07-02 20:00:00,481.0
2015-07-02 21:00:00,481.0
2015-07-02 22:00:00,506.0
2015-07-02 23:00:00,514.0
2015-07-03 00:00:00,522.0
2015-07-03 01:00:00,583.0
2015-07-03 02:00:00,763.0
2015-07-03 03:00:00,986.0
2015-07-03 04:00:00,1212.0
2015-07-03 05:00:00,1310.0
2015-07-03 06:00:00,1349.0
2015-07-03 07:00:00,1353.0
2015-07-03 08:00:00,1355.0
2015-07-03 09:00:00,1357.0
2015-07-03 10:00:00,1342.0
2015-07-03 11:00:00,1254.0
2015-07-03 12:00:00,1244.0
2015-07-03 13:00:00,1049.0
2015-07-03 14:00:00,780.0
2015-07-03 15:00:00,600.0
2015-07-03 16:00:00,581.0
2015-07-03 17:00:00,582.0
2015-07-03 18:00:00,585.0
2015-07-03 19:00:00,585.0
2015-07-03 20:00:00,586.0
2015-07-03 21:00:00,581.0
2015-07-03 22:00:00,581.0
2015-07-03 23:00:00,584.0
2015-07-04 00:00:00,584.0
2015-07-04 01:00:00,613.0
2015-07-04 02:00:00,744.0
2015-07-04 03:00:00,875.0
2015-07-04 04:00:00,1015.0
2015-07-04 05:00:00,1114.0
2015-07-04 06:00:00,1135.0
2015-07-04 07:00:00,1260.0
2015-07-04 08:00:00,1341.0
2015-07-04 09:00:00,1359.0
2015-07-04 10:00:00,1361.0
2015-07-04 11:00:00,1253.0
2015-07-04 12:00:00,1076.0
2015-07-04 13:00:00,909.0
2015-07-04 14:00:00,869.0
2015-07-04 15:00:00,698.0
2015-07-04 16:00:00,684.0
2015-07-04 17:00:00,674.0
2015-07-04 18:00:00,675.0
2015-07-04 19:00:00,674.0
2015-07-04 20:00:00,674.0
2015-07-04 21:00:00,672.0
2015-07-04 22:00:00,670.0
2015-07-04 23:00:00,668.0
2015-07-05 00:00:00,669.0
2015-07-05 01:00:00,667.0
2015-07-05 02:00:00,611.0
2015-07-05 03:00:00,558.0
2015-07-05 04:00:00,351.0
2015-07-05 05:00:00,371.0
2015-07-05 06:00:00,491.0
2015-07-05 07:00:00,721.0
2015-07-05 08:00:00,743.0
2015-07-05 09:00:00,750.0
2015-07-05 10:00:00,750.0
2015-07-05 11:00:00,667.0
2015-07-05 12:00:00,638.0
2015-07-05 13:00:00,649.0
2015-07-05 14:00:00,665.0
2015-07-05 15:00:00,606.0
2015-07-05 16:00:00,604.0
2015-07-05 17:00:00,639.0
2015-07-05 18:00:00,644.0
2015-07-05 19:00:00,650.0
2015-07-05 20:00:00,647.0
2015-07-05 21:00:00,648.0
2015-07-05 22:00:00,644.0
2015-07-05 23:00:00,615.0
2015-07-06 00:00:00,608.0
2015-07-06 01:00:00,607.0
2015-07-06 02:00:00,607.0
2015-07-06 03:00:00,609.0
2015-07-06 04:00:00,774.0
2015-07-06 05:00:00,982.0
2015-07-06 06:00:00,1020.0
2015-07-06 07:00:00,1090.0
2015-07-06 08:00:00,1284.0
2015-07-06 09:00:00,1317.0
2015-07-06 10:00:00,1313.0
2015-07-06 11:00:00,1314.0
2015-07-06 12:00:00,1249.0
2015-07-06 13:00:00,1008.0
2015-07-06 14:00:00,692.0
2015-07-06 15:00:00,653.0
2015-07-06 16:00:00,608.0
2015-07-06 17:00:00,669.0
2015-07-06 18:00:00,672.0
2015-07-06 19:00:00,670.0
2015-07-06 20:00:00,671.0
2015-07-06 21:00:00,671.0
2015-07-06 22:00:00,671.0
2015-07-06 23:00:00,669.0
2015-07-07 00:00:00,670.0
2015-07-07 01:00:00,853.0
2015-07-07 02:00:00,1238.0
2015-07-07 03:00:00,1348.0
2015-07-07 04:00:00,1352.0
2015-07-07 05:00:00,1356.0
2015-07-07 06:00:00,1340.0
2015-07-07 07:00:00,1358.0
2015-07-07 08:00:00,1361.0
2015-07-07 09:00:00,1362.0
2015-07-07 10:00:00,1362.0
2015-07-07 11:00:00,1363.0
2015-07-07 12:00:00,1361.0
2015-07-07 13:00:00,1355.0
2015-07-07 14:00:00,1193.0
2015-07-07 15:00:00,1046.0
2015-07-07 16:00:00,863.0
2015-07-07 17:00:00,691.0
2015-07-07 18:00:00,674.0
2015-07-07 19:00:00,680.0
2015-07-07 20:00:00,677.0
2015-07-07 21:00:00,680.0
2015-07-07 22:00:00,686.0
2015-07-07 23:00:00,695.0
2015-07-08 00:00:00,704.0
2015-07-08 01:00:00,852.0
2015-07-08 02:00:00,1229.0
2015-07-08 03:00:00,1337.0
2015-07-08 04:00:00,1337.0
2015-07-08 05:00:00,1342.0
2015-07-08 06:00:00,1360.0
2015-07-08 07:00:00,1375.0
2015-07-08 08:00:00,1380.0
2015-07-08 09:00:00,1370.0
2015-07-08 10:00:00,1311.0
2015-07-08 11:00:00,1280.0
2015-07-08 12:00:00,1292.0
2015-07-08 13:00:00,1123.0
2015-07-08 14:00:00,789.0
2015-07-08 15:00:00,640.0
2015-07-08 16:00:00,601.0
2015-07-08 17:00:00,514.0
2015-07-08 18:00:00,509.0
2015-07-08 19:00:00,502.0
2015-07-08 20:00:00,509.0
2015-07-08 21:00:00,511.0
2015-07-08 22:00:00,512.0
2015-07-08 23:00:00,514.0
2015-07-09 00:00:00,515.0
2015-07-09 01:00:00,517.0
2015-07-09 02:00:00,756.0
2015-07-09 03:00:00,976.0
2015-07-09 04:00:00,971.0
2015-07-09 05:00:00,973.0
2015-07-09 06:00:00,975.0
2015-07-09 07:00:00,972.0
2015-07-09 08:00:00,971.0
2015-07-09 09:00:00,973.0
2015-07-09 10:00:00,976.0
2015-07-09 11:00:00,976.0
2015-07-09 12:00:00,976.0
2015-07-09 13:00:00,951.0
2015-07-09 14:00:00,697.0
2015-07-09 15:00:00,528.0
2015-07-09 16:00:00,491.0
2015-07-09 17:00:00,454.0
2015-07-09 18:00:00,432.0
2015-07-09 19:00:00,430.0
2015-07-09 20:00:00,431.0
2015-07-09 21:00:00,432.0
2015-07-09 22:00:00,431.0
2015-07-09 23:00:00,428.0
2015-07-10 00:00:00,431.0
2015-07-10 01:00:00,430.0
2015-07-10 02:00:00,480.0
2015-07-10 03:00:00,482.0
2015-07-10 04:00:00,709.0
2015-07-10 05:00:00,924.0
2015-07-10 06:00:00,981.0
2015-07-10 07:00:00,984.0
2015-07-10 08:00:00,984.0
2015-07-10 09:00:00,987.0
2015-07-10 10:00:00,988.0
2015-07-10 11:00:00,955.0
2015-07-10 12:00:00,877.0
2015-07-10 13:00:00,657.0
2015-07-10 14:00:00,596.0
2015-07-10 15:00:00,513.0
2015-07-10 16:00:00,463.0
2015-07-10 17:00:00,413.0
2015-07-10 18:00:00,435.0
